trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1162,False,"{'a': 0.5, 'e': 0.5352000000000512}",20,0,3.172657100469711,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1163,False,"{'a': 0.5, 'e': 0.5348000000000512}",25,17,11.56418300602437,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1164,False,"{'a': 0.5, 'e': 0.5344000000000513}",20,3,-70.65299971190754,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 1}",1
1165,False,"{'a': 0.5, 'e': 0.5340000000000513}",25,3,-63.23426088900101,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 1}",1
1166,False,"{'a': 0.5, 'e': 0.5336000000000514}",20,0,-8.293105671307748,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1167,False,"{'a': 0.5, 'e': 0.5332000000000514}",25,13,-0.975400013878946,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1168,False,"{'a': 0.5, 'e': 0.5328000000000515}",20,4,-113.91501678285512,"{0: 9, 1: 2, 2: 2, 3: 1, 4: 2}",1
1169,False,"{'a': 0.5, 'e': 0.5324000000000515}",30,0,-71.94554512882482,"{0: 22, 1: 2, 2: 5, 3: 0, 4: 1}",0
1170,False,"{'a': 0.5, 'e': 0.5320000000000515}",30,12,-4.1335712683922505,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
1171,False,"{'a': 0.5, 'e': 0.5316000000000516}",35,14,-24.427328135714994,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 1}",1
1172,False,"{'a': 0.5, 'e': 0.5312000000000516}",30,15,0.6254671588515377,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 0}",1
1173,False,"{'a': 0.5, 'e': 0.5308000000000517}",25,0,-78.79736061832087,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
1174,False,"{'a': 0.5, 'e': 0.5304000000000517}",25,14,5.995204941737086,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1175,False,"{'a': 0.5, 'e': 0.5300000000000518}",20,2,30.515517900219745,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1176,False,"{'a': 0.5, 'e': 0.5296000000000518}",30,2,26.295767130716392,"{0: 25, 1: 2, 2: 1, 3: 0, 4: 0}",1
1177,False,"{'a': 0.5, 'e': 0.5292000000000519}",25,5,-73.44119418107506,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",1
1178,False,"{'a': 0.5, 'e': 0.5288000000000519}",25,0,-57.74285941084672,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
1179,False,"{'a': 0.5, 'e': 0.5284000000000519}",20,0,-13.883417926833477,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
1180,False,"{'a': 0.5, 'e': 0.528000000000052}",25,6,11.048302421335176,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
1181,False,"{'a': 0.5, 'e': 0.527600000000052}",30,17,0.5507479830080306,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1182,False,"{'a': 0.5, 'e': 0.5272000000000521}",20,0,-78.47431904288673,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
1183,False,"{'a': 0.5, 'e': 0.5268000000000521}",25,0,-48.04212669809684,"{0: 19, 1: 0, 2: 5, 3: 1, 4: 0}",0
1184,False,"{'a': 0.5, 'e': 0.5264000000000522}",25,12,-17.08953531977531,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 0}",1
1185,False,"{'a': 0.5, 'e': 0.5260000000000522}",25,9,1.6466592893934053,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1186,False,"{'a': 0.5, 'e': 0.5256000000000522}",30,0,-42.522505532669456,"{0: 25, 1: 0, 2: 4, 3: 0, 4: 1}",0
1187,False,"{'a': 0.5, 'e': 0.5252000000000523}",20,0,-59.19350803108337,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
1188,False,"{'a': 0.5, 'e': 0.5248000000000523}",25,2,-52.5850343453012,"{0: 16, 1: 5, 2: 1, 3: 0, 4: 1}",1
1189,False,"{'a': 0.5, 'e': 0.5244000000000524}",20,2,-76.49163361851257,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 2}",1
1190,False,"{'a': 0.5, 'e': 0.5240000000000524}",30,0,-10.603894663755046,"{0: 27, 1: 1, 2: 1, 3: 1, 4: 0}",0
1191,False,"{'a': 0.5, 'e': 0.5236000000000525}",20,12,14.903151631083558,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1192,False,"{'a': 0.5, 'e': 0.5232000000000525}",25,0,-0.9885907289035458,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
1193,False,"{'a': 0.5, 'e': 0.5228000000000526}",20,10,-1.0665922889357207,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1194,False,"{'a': 0.5, 'e': 0.5224000000000526}",30,7,-5.008348569140233,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 0}",1
1195,False,"{'a': 0.5, 'e': 0.5220000000000526}",20,0,-103.68766024221655,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
1196,False,"{'a': 0.5, 'e': 0.5216000000000527}",20,0,-54.230176078681566,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
1197,False,"{'a': 0.5, 'e': 0.5212000000000527}",30,0,-91.79300764113107,"{0: 23, 1: 3, 2: 1, 3: 1, 4: 2}",0
1198,False,"{'a': 0.5, 'e': 0.5208000000000528}",20,14,3.7888443434414523,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1199,False,"{'a': 0.5, 'e': 0.5204000000000528}",30,14,-53.645409090469386,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 1}",1
1200,False,"{'a': 0.5, 'e': 0.5200000000000529}",20,3,-25.45629891847898,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 0}",1
1201,False,"{'a': 0.5, 'e': 0.5196000000000529}",20,0,-60.10471254894911,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
1202,False,"{'a': 0.5, 'e': 0.519200000000053}",20,12,-30.053438094664735,"{0: 5, 1: 0, 2: 2, 3: 1, 4: 0}",1
1203,False,"{'a': 0.5, 'e': 0.518800000000053}",20,1,-11.910057427034285,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
1204,False,"{'a': 0.5, 'e': 0.518400000000053}",20,0,-84.56653332417709,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
1205,False,"{'a': 0.5, 'e': 0.5180000000000531}",20,0,-13.86671399526558,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1206,False,"{'a': 0.5, 'e': 0.5176000000000531}",20,0,-93.544792099249,"{0: 14, 1: 3, 2: 0, 3: 1, 4: 2}",0
1207,False,"{'a': 0.5, 'e': 0.5172000000000532}",30,13,13.741182215000489,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1208,False,"{'a': 0.5, 'e': 0.5168000000000532}",35,17,10.945295109337335,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1209,False,"{'a': 0.5, 'e': 0.5164000000000533}",20,0,8.519335217701911,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
1210,False,"{'a': 0.5, 'e': 0.5160000000000533}",20,0,-32.01921234235885,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1211,False,"{'a': 0.5, 'e': 0.5156000000000533}",30,0,-75.4723912888883,"{0: 23, 1: 3, 2: 2, 3: 0, 4: 2}",0
1212,False,"{'a': 0.5, 'e': 0.5152000000000534}",25,17,10.481462552415614,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1213,False,"{'a': 0.5, 'e': 0.5148000000000534}",20,0,-38.976047628195516,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
1214,False,"{'a': 0.5, 'e': 0.5144000000000535}",25,0,-47.36253998501282,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
1215,False,"{'a': 0.5, 'e': 0.5140000000000535}",25,0,-25.415713808542186,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
1216,False,"{'a': 0.5, 'e': 0.5136000000000536}",20,12,-34.23211268797493,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
1217,False,"{'a': 0.5, 'e': 0.5132000000000536}",25,10,-39.337793956319835,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 1}",1
1218,False,"{'a': 0.5, 'e': 0.5128000000000537}",35,19,-55.32365810069405,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 1}",1
1219,False,"{'a': 0.5, 'e': 0.5124000000000537}",25,2,-45.53423074977633,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 0}",1
1220,False,"{'a': 0.5, 'e': 0.5120000000000537}",20,0,-1.974378364392797,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
1221,False,"{'a': 0.5, 'e': 0.5116000000000538}",25,0,-118.23002212207143,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
1222,False,"{'a': 0.5, 'e': 0.5112000000000538}",20,0,-2.978237529782364,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1223,False,"{'a': 0.5, 'e': 0.5108000000000539}",30,18,1.179064900261933,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1224,False,"{'a': 0.5, 'e': 0.5104000000000539}",20,0,4.803328401492595,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
1225,False,"{'a': 0.5, 'e': 0.510000000000054}",35,13,-119.72521708546637,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 2}",1
1226,False,"{'a': 0.5, 'e': 0.509600000000054}",30,23,5.7514544825417016,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1227,False,"{'a': 0.5, 'e': 0.509200000000054}",35,23,-3.0846832343731547,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1228,False,"{'a': 0.5, 'e': 0.5088000000000541}",30,10,-17.619430546642867,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",1
1229,False,"{'a': 0.5, 'e': 0.5084000000000541}",30,0,-50.32570477769719,"{0: 22, 1: 2, 2: 5, 3: 1, 4: 0}",0
1230,False,"{'a': 0.5, 'e': 0.5080000000000542}",25,17,-11.178316829144203,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1231,False,"{'a': 0.5, 'e': 0.5076000000000542}",20,14,10.729598640218814,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1232,False,"{'a': 0.5, 'e': 0.5072000000000543}",25,13,17.98598830813074,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1233,False,"{'a': 0.5, 'e': 0.5068000000000543}",20,0,-50.391566235617645,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1234,False,"{'a': 0.5, 'e': 0.5064000000000544}",30,0,-30.84523364819311,"{0: 22, 1: 5, 2: 2, 3: 1, 4: 0}",0
1235,False,"{'a': 0.5, 'e': 0.5060000000000544}",20,9,-63.75365418758896,"{0: 7, 1: 1, 2: 1, 3: 1, 4: 1}",1
1236,False,"{'a': 0.5, 'e': 0.5056000000000545}",20,0,-2.2837081708908813,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1237,False,"{'a': 0.5, 'e': 0.5052000000000545}",20,0,9.253203876951535,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1238,False,"{'a': 0.5, 'e': 0.5048000000000545}",20,9,-35.65454874238225,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1239,False,"{'a': 0.5, 'e': 0.5044000000000546}",30,0,-134.0052215338829,"{0: 21, 1: 1, 2: 4, 3: 2, 4: 2}",0
1240,False,"{'a': 0.5, 'e': 0.5040000000000546}",25,12,-30.795904827534738,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
1241,False,"{'a': 0.5, 'e': 0.5036000000000547}",20,6,-60.724555325198146,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 1}",1
1242,False,"{'a': 0.5, 'e': 0.5032000000000547}",20,4,-9.75306194323584,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
1243,False,"{'a': 0.5, 'e': 0.5028000000000548}",25,0,-12.202139622556809,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
1244,False,"{'a': 0.5, 'e': 0.5024000000000548}",25,9,-60.455857255829805,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 1}",1
1245,False,"{'a': 0.5, 'e': 0.5020000000000548}",20,13,6.191057399112222,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1246,False,"{'a': 0.5, 'e': 0.5016000000000549}",20,0,-34.48479697618446,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
1247,False,"{'a': 0.5, 'e': 0.5012000000000549}",25,0,-10.782997428761474,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",1
1248,False,"{'a': 0.5, 'e': 0.500800000000055}",20,0,-7.761350697669176,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1249,False,"{'a': 0.5, 'e': 0.500400000000055}",25,9,16.67906936573762,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1250,False,"{'a': 0.5, 'e': 0.5000000000000551}",30,1,-61.134479920489525,"{0: 23, 1: 1, 2: 3, 3: 1, 4: 1}",1
1251,False,"{'a': 0.5, 'e': 0.49960000000005506}",30,15,1.2976818936895407,"{0: 12, 1: 3, 2: 0, 3: 0, 4: 0}",1
1252,False,"{'a': 0.5, 'e': 0.49920000000005504}",20,2,-77.45365750848725,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 2}",1
1253,False,"{'a': 0.5, 'e': 0.49880000000005503}",20,0,-100.50656522233116,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
1254,False,"{'a': 0.5, 'e': 0.498400000000055}",35,21,-9.60683680990513,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
1255,False,"{'a': 0.5, 'e': 0.498000000000055}",20,0,-0.7293903701944426,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1256,False,"{'a': 0.5, 'e': 0.497600000000055}",25,2,-132.5565791634356,"{0: 13, 1: 2, 2: 6, 3: 0, 4: 2}",1
1257,False,"{'a': 0.5, 'e': 0.497200000000055}",20,12,-30.243475859669843,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1258,False,"{'a': 0.5, 'e': 0.496800000000055}",20,0,-58.20419193126259,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
1259,False,"{'a': 0.5, 'e': 0.49640000000005496}",25,18,12.341111064147277,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1260,False,"{'a': 0.5, 'e': 0.49600000000005495}",20,0,-19.188625460536784,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
1261,False,"{'a': 0.5, 'e': 0.49560000000005494}",20,5,-51.043500088904466,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 1}",1
1262,False,"{'a': 0.5, 'e': 0.49520000000005493}",25,10,-65.45189395951442,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 1}",1
1263,False,"{'a': 0.5, 'e': 0.4948000000000549}",20,9,-22.585201437878187,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 0}",1
1264,False,"{'a': 0.5, 'e': 0.4944000000000549}",30,0,-43.3631164674505,"{0: 24, 1: 3, 2: 2, 3: 0, 4: 1}",0
1265,False,"{'a': 0.5, 'e': 0.4940000000000549}",30,15,2.969728803549662,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1266,False,"{'a': 0.5, 'e': 0.4936000000000549}",25,0,-4.262123362020071,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
1267,False,"{'a': 0.5, 'e': 0.4932000000000549}",25,19,-0.3869941031518431,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1268,False,"{'a': 0.5, 'e': 0.49280000000005486}",20,0,-48.551861963632156,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
1269,False,"{'a': 0.5, 'e': 0.49240000000005485}",20,9,7.669540933298921,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
1270,False,"{'a': 0.5, 'e': 0.49200000000005484}",25,13,-8.751487376872017,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
1271,False,"{'a': 0.5, 'e': 0.4916000000000548}",20,0,-72.1138983026106,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
1272,False,"{'a': 0.5, 'e': 0.4912000000000548}",20,6,12.02648871131038,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1273,False,"{'a': 0.5, 'e': 0.4908000000000548}",20,0,-75.38886147512726,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
1274,False,"{'a': 0.5, 'e': 0.4904000000000548}",20,0,-158.45941673204274,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",0
1275,False,"{'a': 0.5, 'e': 0.4900000000000548}",25,0,-60.90889557567744,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
1276,False,"{'a': 0.5, 'e': 0.48960000000005477}",20,0,-38.69649284221827,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
1277,False,"{'a': 0.5, 'e': 0.48920000000005476}",20,16,6.373103098526185,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1278,False,"{'a': 0.5, 'e': 0.48880000000005475}",25,17,-0.31298425788205364,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
1279,False,"{'a': 0.5, 'e': 0.48840000000005473}",20,0,1.5180164319549259,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1280,False,"{'a': 0.5, 'e': 0.4880000000000547}",20,0,-43.37128202739282,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
1281,False,"{'a': 0.5, 'e': 0.4876000000000547}",20,13,-21.57825539624243,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 0}",1
1282,False,"{'a': 0.5, 'e': 0.4872000000000547}",20,0,-53.76151442112849,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
1283,False,"{'a': 0.5, 'e': 0.4868000000000547}",30,0,-4.6697799179048305,"{0: 24, 1: 4, 2: 2, 3: 0, 4: 0}",0
1284,False,"{'a': 0.5, 'e': 0.4864000000000547}",20,0,-37.49860838611481,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",1
1285,False,"{'a': 0.5, 'e': 0.48600000000005467}",20,0,-86.07223344052126,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",1
1286,False,"{'a': 0.5, 'e': 0.48560000000005465}",20,6,-2.5198058888002013,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1287,False,"{'a': 0.5, 'e': 0.48520000000005464}",30,0,-26.716453134644894,"{0: 23, 1: 2, 2: 5, 3: 0, 4: 0}",0
1288,False,"{'a': 0.5, 'e': 0.48480000000005463}",20,15,-4.6703505664304155,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1289,False,"{'a': 0.5, 'e': 0.4844000000000546}",25,17,-40.301754341628225,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
1290,False,"{'a': 0.5, 'e': 0.4840000000000546}",20,7,-7.499670912330614,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
1291,False,"{'a': 0.5, 'e': 0.4836000000000546}",20,16,6.529861055514201,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1292,False,"{'a': 0.5, 'e': 0.4832000000000546}",20,12,-41.716268982460285,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
1293,False,"{'a': 0.5, 'e': 0.4828000000000546}",30,18,-20.997258732188463,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 0}",1
1294,False,"{'a': 0.5, 'e': 0.48240000000005456}",20,2,3.048266584907947,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
1295,False,"{'a': 0.5, 'e': 0.48200000000005455}",25,1,5.292435125256881,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 0}",1
1296,False,"{'a': 0.5, 'e': 0.48160000000005454}",30,12,20.97459725961434,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1297,False,"{'a': 0.5, 'e': 0.48120000000005453}",20,2,-13.861138340531916,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 0}",1
1298,False,"{'a': 0.5, 'e': 0.4808000000000545}",30,0,-107.30275161496229,"{0: 21, 1: 3, 2: 4, 3: 0, 4: 2}",0
1299,False,"{'a': 0.5, 'e': 0.4804000000000545}",25,13,-7.133711394916686,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
1300,False,"{'a': 0.5, 'e': 0.4800000000000545}",20,0,-17.285750673682863,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1301,False,"{'a': 0.5, 'e': 0.4796000000000545}",20,0,-8.136582829327544,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1302,False,"{'a': 0.5, 'e': 0.47920000000005447}",30,0,-53.53361430603772,"{0: 23, 1: 3, 2: 3, 3: 0, 4: 1}",0
1303,False,"{'a': 0.5, 'e': 0.47880000000005446}",35,11,-37.156610179048045,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 1}",1
1304,False,"{'a': 0.5, 'e': 0.47840000000005445}",25,2,8.004474907851089,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
1305,False,"{'a': 0.5, 'e': 0.47800000000005444}",35,23,2.492035974117148,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1306,False,"{'a': 0.5, 'e': 0.4776000000000544}",25,0,-72.53993513758908,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
1307,False,"{'a': 0.5, 'e': 0.4772000000000544}",30,0,-17.20532454277368,"{0: 25, 1: 1, 2: 3, 3: 1, 4: 0}",0
1308,False,"{'a': 0.5, 'e': 0.4768000000000544}",30,20,8.103252195532914,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
1309,False,"{'a': 0.5, 'e': 0.4764000000000544}",20,11,15.619681361792399,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1310,False,"{'a': 0.5, 'e': 0.4760000000000544}",20,0,-37.32821894402843,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1311,False,"{'a': 0.5, 'e': 0.47560000000005437}",20,5,-88.4786659451244,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 2}",1
1312,False,"{'a': 0.5, 'e': 0.47520000000005436}",30,0,-2.4808052714476183,"{0: 25, 1: 1, 2: 4, 3: 0, 4: 0}",0
1313,False,"{'a': 0.5, 'e': 0.47480000000005435}",20,9,16.566324910494608,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 0.5, 'e': 0.47440000000005433}",30,7,-38.18132677081891,"{0: 16, 1: 0, 2: 7, 3: 0, 4: 0}",1
1315,False,"{'a': 0.5, 'e': 0.4740000000000543}",35,1,-78.00612370593072,"{0: 25, 1: 3, 2: 4, 3: 1, 4: 1}",1
1316,False,"{'a': 0.5, 'e': 0.4736000000000543}",30,0,-145.0510690914217,"{0: 21, 1: 2, 2: 4, 3: 0, 4: 3}",0
1317,False,"{'a': 0.5, 'e': 0.4732000000000543}",30,0,-88.72533265504279,"{0: 24, 1: 0, 2: 4, 3: 0, 4: 2}",0
1318,False,"{'a': 0.5, 'e': 0.4728000000000543}",25,0,-30.348902360581405,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
1319,False,"{'a': 0.5, 'e': 0.4724000000000543}",30,14,18.813233422606196,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1320,False,"{'a': 0.5, 'e': 0.47200000000005427}",20,0,-32.93102390398173,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1321,False,"{'a': 0.5, 'e': 0.47160000000005425}",25,0,-117.4975301752711,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 3}",0
1322,False,"{'a': 0.5, 'e': 0.47120000000005424}",25,0,-72.60379414780786,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 2}",0
1323,False,"{'a': 0.5, 'e': 0.47080000000005423}",30,0,-76.84700565328413,"{0: 24, 1: 3, 2: 0, 3: 1, 4: 2}",0
1324,False,"{'a': 0.5, 'e': 0.4704000000000542}",25,17,0.4776317674603523,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1325,False,"{'a': 0.5, 'e': 0.4700000000000542}",25,0,-72.35653908628791,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
1326,False,"{'a': 0.5, 'e': 0.4696000000000542}",20,12,7.10301578176293,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1327,False,"{'a': 0.5, 'e': 0.4692000000000542}",20,0,-52.56200639278036,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
1328,False,"{'a': 0.5, 'e': 0.4688000000000542}",30,16,-52.74803429373646,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
1329,False,"{'a': 0.5, 'e': 0.46840000000005416}",35,19,-40.07133427127924,"{0: 10, 1: 1, 2: 5, 3: 0, 4: 0}",1
1330,False,"{'a': 0.5, 'e': 0.46800000000005415}",20,3,-16.986751566159704,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1331,False,"{'a': 0.5, 'e': 0.46760000000005414}",20,1,8.2025396357336,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
1332,False,"{'a': 0.5, 'e': 0.4672000000000541}",30,22,1.2666022393262042,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1333,False,"{'a': 0.5, 'e': 0.4668000000000541}",30,12,-46.28144725259974,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
1334,False,"{'a': 0.5, 'e': 0.4664000000000541}",25,0,9.262571610537044,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1335,False,"{'a': 0.5, 'e': 0.4660000000000541}",35,13,-58.53473441522774,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 1}",1
1336,False,"{'a': 0.5, 'e': 0.4656000000000541}",20,0,-38.113790648237696,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
1337,False,"{'a': 0.5, 'e': 0.46520000000005407}",20,7,0.15210257241232394,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1338,False,"{'a': 0.5, 'e': 0.46480000000005406}",20,13,10.038293249324884,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1339,False,"{'a': 0.5, 'e': 0.46440000000005405}",25,0,-64.01633845427463,"{0: 18, 1: 4, 2: 1, 3: 1, 4: 1}",0
1340,False,"{'a': 0.5, 'e': 0.46400000000005404}",25,13,15.173752055720335,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1341,False,"{'a': 0.5, 'e': 0.463600000000054}",20,6,-35.401263562239485,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
1342,False,"{'a': 0.5, 'e': 0.463200000000054}",20,0,-46.87537930522715,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
